"run_type_id","distance_category_id","elevation_category_id","weather_category_id","run_type_name","vibe_description"
"RUN_0861","DIST_09","ELEV_02","WXCAT_06","Swampy Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0862","DIST_09","ELEV_02","WXCAT_07","Toasty Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0863","DIST_09","ELEV_02","WXCAT_08","Slick Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0864","DIST_09","ELEV_02","WXCAT_09","Sweaty Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0865","DIST_09","ELEV_02","WXCAT_10","Molten Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0866","DIST_09","ELEV_02","WXCAT_11","Desert Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0867","DIST_09","ELEV_02","WXCAT_12","Windy Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0868","DIST_09","ELEV_02","WXCAT_13","Stormy Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0869","DIST_09","ELEV_02","WXCAT_14","Foggy Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0870","DIST_09","ELEV_02","WXCAT_15","Perfect Rolling Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0871","DIST_09","ELEV_03","WXCAT_01","Frozen Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0872","DIST_09","ELEV_03","WXCAT_02","Chilly Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0873","DIST_09","ELEV_03","WXCAT_03","Crisp Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0874","DIST_09","ELEV_03","WXCAT_04","Damp Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0875","DIST_09","ELEV_03","WXCAT_05","Dry Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0876","DIST_09","ELEV_03","WXCAT_06","Swampy Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0877","DIST_09","ELEV_03","WXCAT_07","Toasty Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0878","DIST_09","ELEV_03","WXCAT_08","Slick Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0879","DIST_09","ELEV_03","WXCAT_09","Sweaty Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0880","DIST_09","ELEV_03","WXCAT_10","Molten Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0881","DIST_09","ELEV_03","WXCAT_11","Desert Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0882","DIST_09","ELEV_03","WXCAT_12","Windy Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0883","DIST_09","ELEV_03","WXCAT_13","Stormy Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0884","DIST_09","ELEV_03","WXCAT_14","Foggy Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0885","DIST_09","ELEV_03","WXCAT_15","Perfect Hilly Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0886","DIST_09","ELEV_04","WXCAT_01","Frozen Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0887","DIST_09","ELEV_04","WXCAT_02","Chilly Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0888","DIST_09","ELEV_04","WXCAT_03","Crisp Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0889","DIST_09","ELEV_04","WXCAT_04","Damp Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0890","DIST_09","ELEV_04","WXCAT_05","Dry Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0891","DIST_09","ELEV_04","WXCAT_06","Swampy Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0892","DIST_09","ELEV_04","WXCAT_07","Toasty Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0893","DIST_09","ELEV_04","WXCAT_08","Slick Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0894","DIST_09","ELEV_04","WXCAT_09","Sweaty Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0895","DIST_09","ELEV_04","WXCAT_10","Molten Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0896","DIST_09","ELEV_04","WXCAT_11","Desert Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0897","DIST_09","ELEV_04","WXCAT_12","Windy Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0898","DIST_09","ELEV_04","WXCAT_13","Stormy Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0899","DIST_09","ELEV_04","WXCAT_14","Foggy Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0900","DIST_09","ELEV_04","WXCAT_15","Perfect Climber's Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0901","DIST_09","ELEV_05","WXCAT_01","Frozen Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0902","DIST_09","ELEV_05","WXCAT_02","Chilly Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0903","DIST_09","ELEV_05","WXCAT_03","Crisp Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0904","DIST_09","ELEV_05","WXCAT_04","Damp Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0905","DIST_09","ELEV_05","WXCAT_05","Dry Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0906","DIST_09","ELEV_05","WXCAT_06","Swampy Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0907","DIST_09","ELEV_05","WXCAT_07","Toasty Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0908","DIST_09","ELEV_05","WXCAT_08","Slick Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0909","DIST_09","ELEV_05","WXCAT_09","Sweaty Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0910","DIST_09","ELEV_05","WXCAT_10","Molten Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0911","DIST_09","ELEV_05","WXCAT_11","Desert Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0912","DIST_09","ELEV_05","WXCAT_12","Windy Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0913","DIST_09","ELEV_05","WXCAT_13","Stormy Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0914","DIST_09","ELEV_05","WXCAT_14","Foggy Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0915","DIST_09","ELEV_05","WXCAT_15","Perfect Leg Burner Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0916","DIST_09","ELEV_06","WXCAT_01","Frozen Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0917","DIST_09","ELEV_06","WXCAT_02","Chilly Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0918","DIST_09","ELEV_06","WXCAT_03","Crisp Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0919","DIST_09","ELEV_06","WXCAT_04","Damp Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0920","DIST_09","ELEV_06","WXCAT_05","Dry Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0921","DIST_09","ELEV_06","WXCAT_06","Swampy Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0922","DIST_09","ELEV_06","WXCAT_07","Toasty Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0923","DIST_09","ELEV_06","WXCAT_08","Slick Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0924","DIST_09","ELEV_06","WXCAT_09","Sweaty Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0925","DIST_09","ELEV_06","WXCAT_10","Molten Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0926","DIST_09","ELEV_06","WXCAT_11","Desert Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0927","DIST_09","ELEV_06","WXCAT_12","Windy Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0928","DIST_09","ELEV_06","WXCAT_13","Stormy Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0929","DIST_09","ELEV_06","WXCAT_14","Foggy Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0930","DIST_09","ELEV_06","WXCAT_15","Perfect Summit Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0931","DIST_09","ELEV_99","WXCAT_01","Frozen Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0932","DIST_09","ELEV_99","WXCAT_02","Chilly Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0933","DIST_09","ELEV_99","WXCAT_03","Crisp Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0934","DIST_09","ELEV_99","WXCAT_04","Damp Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0935","DIST_09","ELEV_99","WXCAT_05","Dry Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0936","DIST_09","ELEV_99","WXCAT_06","Swampy Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0937","DIST_09","ELEV_99","WXCAT_07","Toasty Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0938","DIST_09","ELEV_99","WXCAT_08","Slick Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0939","DIST_09","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0940","DIST_09","ELEV_99","WXCAT_10","Molten Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0941","DIST_09","ELEV_99","WXCAT_11","Desert Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0942","DIST_09","ELEV_99","WXCAT_12","Windy Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0943","DIST_09","ELEV_99","WXCAT_13","Stormy Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0944","DIST_09","ELEV_99","WXCAT_14","Foggy Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0945","DIST_09","ELEV_99","WXCAT_15","Perfect Unknown Terrain Stretch","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0946","DIST_10","ELEV_01","WXCAT_01","Frozen Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0947","DIST_10","ELEV_01","WXCAT_02","Chilly Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0948","DIST_10","ELEV_01","WXCAT_03","Crisp Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0949","DIST_10","ELEV_01","WXCAT_04","Damp Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0950","DIST_10","ELEV_01","WXCAT_05","Dry Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0951","DIST_10","ELEV_01","WXCAT_06","Swampy Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0952","DIST_10","ELEV_01","WXCAT_07","Toasty Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0953","DIST_10","ELEV_01","WXCAT_08","Slick Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0954","DIST_10","ELEV_01","WXCAT_09","Sweaty Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0955","DIST_10","ELEV_01","WXCAT_10","Molten Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0956","DIST_10","ELEV_01","WXCAT_11","Desert Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0957","DIST_10","ELEV_01","WXCAT_12","Windy Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0958","DIST_10","ELEV_01","WXCAT_13","Stormy Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0959","DIST_10","ELEV_01","WXCAT_14","Foggy Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0960","DIST_10","ELEV_01","WXCAT_15","Perfect Flat Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0961","DIST_10","ELEV_02","WXCAT_01","Frozen Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0962","DIST_10","ELEV_02","WXCAT_02","Chilly Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0963","DIST_10","ELEV_02","WXCAT_03","Crisp Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0964","DIST_10","ELEV_02","WXCAT_04","Damp Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0965","DIST_10","ELEV_02","WXCAT_05","Dry Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0966","DIST_10","ELEV_02","WXCAT_06","Swampy Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0967","DIST_10","ELEV_02","WXCAT_07","Toasty Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0968","DIST_10","ELEV_02","WXCAT_08","Slick Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0969","DIST_10","ELEV_02","WXCAT_09","Sweaty Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0970","DIST_10","ELEV_02","WXCAT_10","Molten Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0971","DIST_10","ELEV_02","WXCAT_11","Desert Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0972","DIST_10","ELEV_02","WXCAT_12","Windy Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0973","DIST_10","ELEV_02","WXCAT_13","Stormy Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0974","DIST_10","ELEV_02","WXCAT_14","Foggy Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0975","DIST_10","ELEV_02","WXCAT_15","Perfect Rolling Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0976","DIST_10","ELEV_03","WXCAT_01","Frozen Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0977","DIST_10","ELEV_03","WXCAT_02","Chilly Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0978","DIST_10","ELEV_03","WXCAT_03","Crisp Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0979","DIST_10","ELEV_03","WXCAT_04","Damp Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0980","DIST_10","ELEV_03","WXCAT_05","Dry Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0981","DIST_10","ELEV_03","WXCAT_06","Swampy Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0982","DIST_10","ELEV_03","WXCAT_07","Toasty Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0983","DIST_10","ELEV_03","WXCAT_08","Slick Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0984","DIST_10","ELEV_03","WXCAT_09","Sweaty Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0985","DIST_10","ELEV_03","WXCAT_10","Molten Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0986","DIST_10","ELEV_03","WXCAT_11","Desert Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0987","DIST_10","ELEV_03","WXCAT_12","Windy Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0988","DIST_10","ELEV_03","WXCAT_13","Stormy Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0989","DIST_10","ELEV_03","WXCAT_14","Foggy Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0990","DIST_10","ELEV_03","WXCAT_15","Perfect Hilly Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0991","DIST_10","ELEV_04","WXCAT_01","Frozen Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0992","DIST_10","ELEV_04","WXCAT_02","Chilly Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0993","DIST_10","ELEV_04","WXCAT_03","Crisp Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0994","DIST_10","ELEV_04","WXCAT_04","Damp Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0995","DIST_10","ELEV_04","WXCAT_05","Dry Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0996","DIST_10","ELEV_04","WXCAT_06","Swampy Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0997","DIST_10","ELEV_04","WXCAT_07","Toasty Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0998","DIST_10","ELEV_04","WXCAT_08","Slick Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_0999","DIST_10","ELEV_04","WXCAT_09","Sweaty Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1000","DIST_10","ELEV_04","WXCAT_10","Molten Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1001","DIST_10","ELEV_04","WXCAT_11","Desert Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1002","DIST_10","ELEV_04","WXCAT_12","Windy Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1003","DIST_10","ELEV_04","WXCAT_13","Stormy Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1004","DIST_10","ELEV_04","WXCAT_14","Foggy Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1005","DIST_10","ELEV_04","WXCAT_15","Perfect Climber's Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1006","DIST_10","ELEV_05","WXCAT_01","Frozen Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1007","DIST_10","ELEV_05","WXCAT_02","Chilly Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1008","DIST_10","ELEV_05","WXCAT_03","Crisp Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1009","DIST_10","ELEV_05","WXCAT_04","Damp Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1010","DIST_10","ELEV_05","WXCAT_05","Dry Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1011","DIST_10","ELEV_05","WXCAT_06","Swampy Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1012","DIST_10","ELEV_05","WXCAT_07","Toasty Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1013","DIST_10","ELEV_05","WXCAT_08","Slick Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1014","DIST_10","ELEV_05","WXCAT_09","Sweaty Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1015","DIST_10","ELEV_05","WXCAT_10","Molten Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1016","DIST_10","ELEV_05","WXCAT_11","Desert Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1017","DIST_10","ELEV_05","WXCAT_12","Windy Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1018","DIST_10","ELEV_05","WXCAT_13","Stormy Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1019","DIST_10","ELEV_05","WXCAT_14","Foggy Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1020","DIST_10","ELEV_05","WXCAT_15","Perfect Leg Burner Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1021","DIST_10","ELEV_06","WXCAT_01","Frozen Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1022","DIST_10","ELEV_06","WXCAT_02","Chilly Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1023","DIST_10","ELEV_06","WXCAT_03","Crisp Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1024","DIST_10","ELEV_06","WXCAT_04","Damp Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1025","DIST_10","ELEV_06","WXCAT_05","Dry Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1026","DIST_10","ELEV_06","WXCAT_06","Swampy Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1027","DIST_10","ELEV_06","WXCAT_07","Toasty Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1028","DIST_10","ELEV_06","WXCAT_08","Slick Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1029","DIST_10","ELEV_06","WXCAT_09","Sweaty Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1030","DIST_10","ELEV_06","WXCAT_10","Molten Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1031","DIST_10","ELEV_06","WXCAT_11","Desert Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1032","DIST_10","ELEV_06","WXCAT_12","Windy Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1033","DIST_10","ELEV_06","WXCAT_13","Stormy Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1034","DIST_10","ELEV_06","WXCAT_14","Foggy Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1035","DIST_10","ELEV_06","WXCAT_15","Perfect Summit Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1036","DIST_10","ELEV_99","WXCAT_01","Frozen Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1037","DIST_10","ELEV_99","WXCAT_02","Chilly Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1038","DIST_10","ELEV_99","WXCAT_03","Crisp Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1039","DIST_10","ELEV_99","WXCAT_04","Damp Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1040","DIST_10","ELEV_99","WXCAT_05","Dry Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1041","DIST_10","ELEV_99","WXCAT_06","Swampy Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1042","DIST_10","ELEV_99","WXCAT_07","Toasty Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1043","DIST_10","ELEV_99","WXCAT_08","Slick Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1044","DIST_10","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1045","DIST_10","ELEV_99","WXCAT_10","Molten Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1046","DIST_10","ELEV_99","WXCAT_11","Desert Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1047","DIST_10","ELEV_99","WXCAT_12","Windy Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1048","DIST_10","ELEV_99","WXCAT_13","Stormy Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1049","DIST_10","ELEV_99","WXCAT_14","Foggy Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1050","DIST_10","ELEV_99","WXCAT_15","Perfect Unknown Terrain Marathon","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1051","DIST_11","ELEV_01","WXCAT_01","Frozen Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1052","DIST_11","ELEV_01","WXCAT_02","Chilly Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1053","DIST_11","ELEV_01","WXCAT_03","Crisp Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1054","DIST_11","ELEV_01","WXCAT_04","Damp Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1055","DIST_11","ELEV_01","WXCAT_05","Dry Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1056","DIST_11","ELEV_01","WXCAT_06","Swampy Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1057","DIST_11","ELEV_01","WXCAT_07","Toasty Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1058","DIST_11","ELEV_01","WXCAT_08","Slick Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1059","DIST_11","ELEV_01","WXCAT_09","Sweaty Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1060","DIST_11","ELEV_01","WXCAT_10","Molten Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1061","DIST_11","ELEV_01","WXCAT_11","Desert Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1062","DIST_11","ELEV_01","WXCAT_12","Windy Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1063","DIST_11","ELEV_01","WXCAT_13","Stormy Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1064","DIST_11","ELEV_01","WXCAT_14","Foggy Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1065","DIST_11","ELEV_01","WXCAT_15","Perfect Flat Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1066","DIST_11","ELEV_02","WXCAT_01","Frozen Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1067","DIST_11","ELEV_02","WXCAT_02","Chilly Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1068","DIST_11","ELEV_02","WXCAT_03","Crisp Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1069","DIST_11","ELEV_02","WXCAT_04","Damp Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1070","DIST_11","ELEV_02","WXCAT_05","Dry Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1071","DIST_11","ELEV_02","WXCAT_06","Swampy Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1072","DIST_11","ELEV_02","WXCAT_07","Toasty Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1073","DIST_11","ELEV_02","WXCAT_08","Slick Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
